name,formula,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,corr_vs_anchor,mad_vs_anchor,classes_mixed,sources_used,selected_classes,min,max,mean,std
v110_clean_router_m0.01_w0.18_rankcal,per_class_best_non_tsubasa_side;margin=0.01;weight=0.18;mode=rankcal;support_shrink=log1p,0.97911204,0.91482546,0.21917808,0.52054795,22,0.99999896,0.00001733,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24233922
v110_clean_router_m0.01_w0.18_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.01;weight=0.18;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481522,0.21917808,0.52054795,22,0.99999952,0.00000802,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52114025,0.24234026
v110_clean_router_m0.01_w0.18_norm_residual,per_class_best_non_tsubasa_side;margin=0.01;weight=0.18;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481809,0.21917808,0.52054795,22,0.99999992,0.00000504,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113256,0.24234329
v110_clean_router_m0.01_w0.25_prob,per_class_best_non_tsubasa_side;margin=0.01;weight=0.25;mode=prob;support_shrink=log1p,0.97911204,0.91482534,0.21917808,0.52054795,22,0.99999767,0.00002735,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113154,0.24234198
v110_clean_router_m0.01_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=0.01;weight=0.25;mode=rankcal;support_shrink=log1p,0.97911204,0.91482868,0.21917808,0.52054795,22,0.99999800,0.00002407,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24233728
v110_clean_router_m0.01_w0.25_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.01;weight=0.25;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481499,0.21917808,0.52054795,22,0.99999907,0.00001114,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52114337,0.24233866
v110_clean_router_m0.01_w0.25_norm_residual,per_class_best_non_tsubasa_side;margin=0.01;weight=0.25;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481924,0.21917808,0.52054795,22,0.99999984,0.00000700,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113269,0.24234281
v110_clean_router_m0.01_w0.35_prob,per_class_best_non_tsubasa_side;margin=0.01;weight=0.35;mode=prob;support_shrink=log1p,0.97911204,0.91482822,0.21917808,0.52054795,22,0.99999542,0.00003829,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113127,0.24234127
v110_clean_router_m0.01_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=0.01;weight=0.35;mode=rankcal;support_shrink=log1p,0.97911204,0.91483190,0.21917808,0.52054795,22,0.99999609,0.00003369,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24233465
v110_clean_router_m0.01_w0.35_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.01;weight=0.35;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481441,0.21917808,0.52054795,22,0.99999818,0.00001560,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52114782,0.24233643
v110_clean_router_m0.01_w0.35_norm_residual,per_class_best_non_tsubasa_side;margin=0.01;weight=0.35;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481959,0.21917808,0.52054795,22,0.99999969,0.00000980,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113288,0.24234214
v110_clean_router_m0.01_w0.5_prob,per_class_best_non_tsubasa_side;margin=0.01;weight=0.5;mode=prob;support_shrink=log1p,0.97911204,0.91482994,0.21917808,0.52054795,22,0.99999066,0.00005470,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113085,0.24234054
v110_clean_router_m0.01_w0.5_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.01;weight=0.5;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481361,0.21917808,0.52054795,22,0.99999628,0.00002228,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52115451,0.24233322
v110_clean_router_m0.01_w0.5_norm_residual,per_class_best_non_tsubasa_side;margin=0.01;weight=0.5;mode=norm_residual;support_shrink=log1p,0.97911204,0.91482074,0.21917808,0.52054795,22,0.99999936,0.00001399,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113316,0.24234115
v110_clean_router_m0.01_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.01;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481234,0.21917808,0.52054795,22,0.99999272,0.00003119,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52116342,0.24232919
v110_clean_router_m0.01_w0.7_norm_residual,per_class_best_non_tsubasa_side;margin=0.01;weight=0.7;mode=norm_residual;support_shrink=log1p,0.97911204,0.91482270,0.21917808,0.52054795,22,0.99999875,0.00001959,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113354,0.24233988
v110_clean_router_m0.02_w0.08_prob,per_class_best_non_tsubasa_side;margin=0.02;weight=0.08;mode=prob;support_shrink=log1p,0.97911204,0.91481936,0.21917808,0.52054795,22,0.99999976,0.00000875,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113201,0.24234360
v110_clean_router_m0.02_w0.08_rankcal,per_class_best_non_tsubasa_side;margin=0.02;weight=0.08;mode=rankcal;support_shrink=log1p,0.97911204,0.91482097,0.21917808,0.52054795,22,0.99999980,0.00000770,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24234212
v110_clean_router_m0.02_w0.08_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.08;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481568,0.21917808,0.52054795,22,0.99999990,0.00000356,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113579,0.24234261
v110_clean_router_m0.02_w0.08_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.08;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481671,0.21917808,0.52054795,22,0.99999998,0.00000224,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113238,0.24234398
v110_clean_router_m0.02_w0.12_prob,per_class_best_non_tsubasa_side;margin=0.02;weight=0.12;mode=prob;support_shrink=log1p,0.97911204,0.91482085,0.21917808,0.52054795,22,0.99999946,0.00001313,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113190,0.24234317
v110_clean_router_m0.02_w0.12_rankcal,per_class_best_non_tsubasa_side;margin=0.02;weight=0.12;mode=rankcal;support_shrink=log1p,0.97911204,0.91482178,0.21917808,0.52054795,22,0.99999954,0.00001155,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24234094
v110_clean_router_m0.02_w0.12_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.12;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481533,0.21917808,0.52054795,22,0.99999979,0.00000535,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113757,0.24234166
v110_clean_router_m0.02_w0.12_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.12;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481752,0.21917808,0.52054795,22,0.99999996,0.00000336,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113245,0.24234370
v110_clean_router_m0.02_w0.18_prob,per_class_best_non_tsubasa_side;margin=0.02;weight=0.18;mode=prob;support_shrink=log1p,0.97911204,0.91482316,0.21917808,0.52054795,22,0.99999879,0.00001969,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113173,0.24234258
v110_clean_router_m0.02_w0.18_rankcal,per_class_best_non_tsubasa_side;margin=0.02;weight=0.18;mode=rankcal;support_shrink=log1p,0.97911204,0.91482546,0.21917808,0.52054795,22,0.99999896,0.00001733,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24233922
v110_clean_router_m0.02_w0.18_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.18;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481522,0.21917808,0.52054795,22,0.99999952,0.00000802,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52114025,0.24234026
v110_clean_router_m0.02_w0.18_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.18;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481809,0.21917808,0.52054795,22,0.99999992,0.00000504,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113256,0.24234329
v110_clean_router_m0.02_w0.25_prob,per_class_best_non_tsubasa_side;margin=0.02;weight=0.25;mode=prob;support_shrink=log1p,0.97911204,0.91482534,0.21917808,0.52054795,22,0.99999767,0.00002735,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113154,0.24234198
v110_clean_router_m0.02_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=0.02;weight=0.25;mode=rankcal;support_shrink=log1p,0.97911204,0.91482868,0.21917808,0.52054795,22,0.99999800,0.00002407,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24233728
v110_clean_router_m0.02_w0.25_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.25;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481499,0.21917808,0.52054795,22,0.99999907,0.00001114,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52114337,0.24233866
v110_clean_router_m0.02_w0.25_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.25;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481924,0.21917808,0.52054795,22,0.99999984,0.00000700,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113269,0.24234281
v110_clean_router_m0.02_w0.35_prob,per_class_best_non_tsubasa_side;margin=0.02;weight=0.35;mode=prob;support_shrink=log1p,0.97911204,0.91482822,0.21917808,0.52054795,22,0.99999542,0.00003829,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113127,0.24234127
v110_clean_router_m0.02_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=0.02;weight=0.35;mode=rankcal;support_shrink=log1p,0.97911204,0.91483190,0.21917808,0.52054795,22,0.99999609,0.00003369,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113223,0.24233465
v110_clean_router_m0.02_w0.35_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.35;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481441,0.21917808,0.52054795,22,0.99999818,0.00001560,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52114782,0.24233643
v110_clean_router_m0.02_w0.35_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.35;mode=norm_residual;support_shrink=log1p,0.97911204,0.91481959,0.21917808,0.52054795,22,0.99999969,0.00000980,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113288,0.24234214
v110_clean_router_m0.02_w0.5_prob,per_class_best_non_tsubasa_side;margin=0.02;weight=0.5;mode=prob;support_shrink=log1p,0.97911204,0.91482994,0.21917808,0.52054795,22,0.99999066,0.00005470,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113085,0.24234054
v110_clean_router_m0.02_w0.5_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.5;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481361,0.21917808,0.52054795,22,0.99999628,0.00002228,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52115451,0.24233322
v110_clean_router_m0.02_w0.5_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.5;mode=norm_residual;support_shrink=log1p,0.97911204,0.91482074,0.21917808,0.52054795,22,0.99999936,0.00001399,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113316,0.24234115
v110_clean_router_m0.02_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.02;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97911204,0.91481234,0.21917808,0.52054795,22,0.99999272,0.00003119,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52116342,0.24232919
v110_clean_router_m0.02_w0.7_norm_residual,per_class_best_non_tsubasa_side;margin=0.02;weight=0.7;mode=norm_residual;support_shrink=log1p,0.97911204,0.91482270,0.21917808,0.52054795,22,0.99999875,0.00001959,1,v119_roniheka_hgnet,plcjay1,0.01114442,0.99946990,0.52113354,0.24233988
