name,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,min,max,mean,std,kind,params,classes_mixed
v114_v119_cls_margin0.08_w0.35_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.35;gate=side_gt_anchor,0
v114_v119_cls_margin0.08_w0.35_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.35;gate=side_rank_top,0
v114_v119_cls_margin0.08_w0.35_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.35;gate=anchor_not_top5,0
v114_v119_cls_margin0.08_w0.4_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.4;gate=none,0
v114_v119_cls_margin0.08_w0.4_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.4;gate=side_gt_anchor,0
v114_v119_cls_margin0.08_w0.4_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.4;gate=side_rank_top,0
v114_v119_cls_margin0.08_w0.4_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.08;w=0.4;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.05_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.05;gate=none,0
v114_v119_cls_margin0.1_w0.05_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.05;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.05_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.05;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.05_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.05;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.08_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.08;gate=none,0
v114_v119_cls_margin0.1_w0.08_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.08;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.08_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.08;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.08_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.08;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.1_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.1;gate=none,0
v114_v119_cls_margin0.1_w0.1_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.1;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.1_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.1;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.1_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.1;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.12_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.12;gate=none,0
v114_v119_cls_margin0.1_w0.12_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.12;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.12_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.12;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.12_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.12;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.15_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.15;gate=none,0
v114_v119_cls_margin0.1_w0.15_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.15;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.15_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.15;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.15_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.15;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.18_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.18;gate=none,0
v114_v119_cls_margin0.1_w0.18_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.18;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.18_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.18;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.18_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.18;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.2_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.2;gate=none,0
v114_v119_cls_margin0.1_w0.2_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.2;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.2_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.2;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.2_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.2;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.25_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.25;gate=none,0
v114_v119_cls_margin0.1_w0.25_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.25;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.25_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.25;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.25_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.25;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.3_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.3;gate=none,0
v114_v119_cls_margin0.1_w0.3_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.3;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.3_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.3;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.3_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.3;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.35_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.35;gate=none,0
v114_v119_cls_margin0.1_w0.35_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.35;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.35_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.35;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.35_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.35;gate=anchor_not_top5,0
v114_v119_cls_margin0.1_w0.4_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.4;gate=none,0
v114_v119_cls_margin0.1_w0.4_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.4;gate=side_gt_anchor,0
v114_v119_cls_margin0.1_w0.4_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.4;gate=side_rank_top,0
v114_v119_cls_margin0.1_w0.4_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.1;w=0.4;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.05_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.05;gate=none,0
v114_v119_cls_margin0.15_w0.05_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.05;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.05_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.05;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.05_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.05;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.08_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.08;gate=none,0
v114_v119_cls_margin0.15_w0.08_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.08;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.08_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.08;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.08_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.08;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.1_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.1;gate=none,0
v114_v119_cls_margin0.15_w0.1_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.1;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.1_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.1;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.1_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.1;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.12_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.12;gate=none,0
v114_v119_cls_margin0.15_w0.12_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.12;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.12_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.12;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.12_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.12;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.15_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.15;gate=none,0
v114_v119_cls_margin0.15_w0.15_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.15;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.15_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.15;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.15_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.15;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.18_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.18;gate=none,0
v114_v119_cls_margin0.15_w0.18_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.18;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.18_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.18;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.18_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.18;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.2_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.2;gate=none,0
v114_v119_cls_margin0.15_w0.2_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.2;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.2_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.2;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.2_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.2;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.25_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.25;gate=none,0
v114_v119_cls_margin0.15_w0.25_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.25;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.25_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.25;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.25_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.25;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.3_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.3;gate=none,0
v114_v119_cls_margin0.15_w0.3_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.3;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.3_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.3;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.3_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.3;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.35_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.35;gate=none,0
v114_v119_cls_margin0.15_w0.35_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.35;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.35_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.35;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.35_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.35;gate=anchor_not_top5,0
v114_v119_cls_margin0.15_w0.4_none,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.4;gate=none,0
v114_v119_cls_margin0.15_w0.4_side_gt_anchor,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.4;gate=side_gt_anchor,0
v114_v119_cls_margin0.15_w0.4_side_rank_top,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.4;gate=side_rank_top,0
v114_v119_cls_margin0.15_w0.4_anchor_not_top5,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211156647605769,0.24191993194383765,class_selective_prob,anchor=v114;side=v119;margin=0.15;w=0.4;gate=anchor_not_top5,0
v114_v119_cls_margin0.02_w0.12_side_gt_anchor,0.9792010172886223,0.9157236777837853,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211408678555941,0.24191342429934726,class_selective_prob,anchor=v114;side=v119;margin=0.02;w=0.12;gate=side_gt_anchor,1
v114_v119_cls_margin0.02_w0.1_side_gt_anchor,0.9792010172886223,0.9157234476625493,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211366673397578,0.24191437710971525,class_selective_prob,anchor=v114;side=v119;margin=0.02;w=0.1;gate=side_gt_anchor,1
v114_v119_cls_margin0.02_w0.15_side_gt_anchor,0.9792010172886223,0.9157228723594595,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211471686293483,0.24191209393464186,class_selective_prob,anchor=v114;side=v119;margin=0.02;w=0.15;gate=side_gt_anchor,1
v114_v119_cls_margin0.02_w0.18_side_gt_anchor,0.9792010172886223,0.9157221819957517,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.5211534694031026,0.24191088219267903,class_selective_prob,anchor=v114;side=v119;margin=0.02;w=0.18;gate=side_gt_anchor,1
