name,formula,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
th0.04_sl0.08_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505765,0.23287671,0.52054795,0.01114442,0.99946617,0.52113489,0.24216594
th0.04_sl0.08_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511679,0.23287671,0.52054795,0.01114442,0.99946481,0.52113586,0.24211642
th0.04_sl0.08_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518030,0.23287671,0.52054795,0.01114442,0.99946312,0.52113707,0.24206611
th0.04_sl0.12_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492867,0.21917808,0.52054795,0.01114442,0.99946852,0.52113176,0.24226956
th0.04_sl0.12_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497492,0.23287671,0.52054795,0.01114442,0.99946783,0.52113153,0.24223510
th0.04_sl0.12_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502382,0.23287671,0.52054795,0.01114442,0.99946714,0.52113130,0.24220266
th0.04_sl0.12_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506191,0.23287671,0.52054795,0.01114442,0.99946645,0.52113107,0.24217224
th0.04_sl0.12_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509769,0.23287671,0.52054795,0.01114442,0.99946576,0.52113083,0.24214385
th0.04_sl0.12_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515488,0.23287671,0.52054795,0.01114442,0.99946438,0.52113037,0.24209313
th0.04_sl0.12_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91523024,0.23287671,0.52054795,0.01114442,0.99946231,0.52112968,0.24203223
th0.04_sl0.12_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91528501,0.23287671,0.52054795,0.01114442,0.99945956,0.52112875,0.24197941
th0.04_sl0.12_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530330,0.23287671,0.52054795,0.01114442,0.99945611,0.52112759,0.24195900
th0.04_sl0.12_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489484,0.21917808,0.52054795,0.01114442,0.99946893,0.52113140,0.24229655
th0.04_sl0.12_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493338,0.21917808,0.52054795,0.01114442,0.99946845,0.52113098,0.24227384
th0.04_sl0.12_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496434,0.23287671,0.52054795,0.01114442,0.99946797,0.52113057,0.24225199
th0.04_sl0.12_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499276,0.23287671,0.52054795,0.01114442,0.99946748,0.52113015,0.24223101
th0.04_sl0.12_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502198,0.23287671,0.52054795,0.01114442,0.99946700,0.52112974,0.24221088
th0.04_sl0.12_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507387,0.23287671,0.52054795,0.01114442,0.99946603,0.52112891,0.24217321
th0.04_sl0.12_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513934,0.23287671,0.52054795,0.01114442,0.99946458,0.52112766,0.24212317
th0.04_sl0.12_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91519998,0.23287671,0.52054795,0.01114442,0.99946265,0.52112601,0.24206852
th0.04_sl0.12_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91525348,0.23287671,0.52054795,0.01114442,0.99946023,0.52112393,0.24201962
th0.04_sl0.12_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486136,0.21917808,0.52054795,0.01114442,0.99946969,0.52113142,0.24231245
th0.04_sl0.12_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488253,0.21917808,0.52054795,0.01114442,0.99946959,0.52113101,0.24229716
th0.04_sl0.12_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489990,0.21917808,0.52054795,0.01114442,0.99946949,0.52113061,0.24228239
th0.04_sl0.12_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491946,0.21917808,0.52054795,0.01114442,0.99946938,0.52113020,0.24226812
th0.04_sl0.12_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493902,0.21917808,0.52054795,0.01114442,0.99946928,0.52112980,0.24225436
th0.04_sl0.12_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497550,0.21917808,0.52054795,0.01114442,0.99946907,0.52112899,0.24222837
th0.04_sl0.12_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502486,0.23287671,0.52054795,0.01114442,0.99946876,0.52112778,0.24219320
th0.04_sl0.12_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506858,0.23287671,0.52054795,0.01114442,0.99946834,0.52112616,0.24215344
th0.04_sl0.12_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510966,0.23287671,0.52054795,0.01114442,0.99946783,0.52112413,0.24211521
th0.04_sl0.12_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488276,0.21917808,0.52054795,0.01114442,0.99946920,0.52113140,0.24230198
th0.04_sl0.12_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491808,0.21917808,0.52054795,0.01114442,0.99946885,0.52113099,0.24228170
th0.04_sl0.12_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494673,0.21917808,0.52054795,0.01114442,0.99946850,0.52113058,0.24226209
th0.04_sl0.12_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497296,0.23287671,0.52054795,0.01114442,0.99946815,0.52113017,0.24224315
th0.04_sl0.12_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499759,0.23287671,0.52054795,0.01114442,0.99946780,0.52112976,0.24222488
th0.04_sl0.12_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504258,0.23287671,0.52054795,0.01114442,0.99946710,0.52112894,0.24219035
th0.04_sl0.12_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510264,0.23287671,0.52054795,0.01114442,0.99946604,0.52112770,0.24214358
th0.04_sl0.12_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516454,0.23287671,0.52054795,0.01114442,0.99946464,0.52112606,0.24209062
th0.04_sl0.12_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91522610,0.23287671,0.52054795,0.01114442,0.99946289,0.52112400,0.24203952
th0.04_sl0.12_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486849,0.21917808,0.52054795,0.01114442,0.99946922,0.52113258,0.24231031
th0.04_sl0.12_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489369,0.21917808,0.52054795,0.01114442,0.99946888,0.52113276,0.24229386
th0.04_sl0.12_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491198,0.21917808,0.52054795,0.01114442,0.99946854,0.52113294,0.24227785
th0.04_sl0.12_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492890,0.23287671,0.52054795,0.01114442,0.99946820,0.52113312,0.24226229
th0.04_sl0.12_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494823,0.23287671,0.52054795,0.01114442,0.99946787,0.52113330,0.24224716
th0.04_sl0.12_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499333,0.23287671,0.52054795,0.01114442,0.99946719,0.52113366,0.24221825
th0.04_sl0.12_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504269,0.23287671,0.52054795,0.01114442,0.99946617,0.52113420,0.24217819
th0.04_sl0.12_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510206,0.23287671,0.52054795,0.01114442,0.99946481,0.52113492,0.24213099
th0.04_sl0.12_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516281,0.23287671,0.52054795,0.01114442,0.99946312,0.52113581,0.24208197
th0.04_sl0.2_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489541,0.21917808,0.52054795,0.01114442,0.99946887,0.52113191,0.24229508
th0.04_sl0.2_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492544,0.21917808,0.52054795,0.01114442,0.99946835,0.52113176,0.24227162
th0.04_sl0.2_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495467,0.23287671,0.52054795,0.01114442,0.99946784,0.52113160,0.24224900
th0.04_sl0.2_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498666,0.23287671,0.52054795,0.01114442,0.99946732,0.52113145,0.24222722
th0.04_sl0.2_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502118,0.23287671,0.52054795,0.01114442,0.99946681,0.52113129,0.24220629
th0.04_sl0.2_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507134,0.23287671,0.52054795,0.01114442,0.99946578,0.52113098,0.24216697
th0.04_sl0.2_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513451,0.23287671,0.52054795,0.01114442,0.99946423,0.52113051,0.24211434
th0.04_sl0.2_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91519814,0.23287671,0.52054795,0.01114442,0.99946217,0.52112989,0.24205601
th0.04_sl0.2_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91526246,0.23287671,0.52054795,0.01114442,0.99945959,0.52112911,0.24200216
th0.04_sl0.2_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486619,0.21917808,0.52054795,0.01114442,0.99946918,0.52113158,0.24231309
th0.04_sl0.2_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489438,0.21917808,0.52054795,0.01114442,0.99946882,0.52113125,0.24229790
th0.04_sl0.2_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491682,0.21917808,0.52054795,0.01114442,0.99946846,0.52113093,0.24228307
th0.04_sl0.2_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494006,0.21917808,0.52054795,0.01114442,0.99946809,0.52113060,0.24226861
th0.04_sl0.2_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495847,0.23287671,0.52054795,0.01114442,0.99946773,0.52113028,0.24225450
th0.04_sl0.2_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500069,0.23287671,0.52054795,0.01114442,0.99946701,0.52112963,0.24222736
th0.04_sl0.2_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505362,0.23287671,0.52054795,0.01114442,0.99946593,0.52112865,0.24218936
th0.04_sl0.2_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511173,0.23287671,0.52054795,0.01114442,0.99946448,0.52112735,0.24214373
th0.04_sl0.2_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91517133,0.23287671,0.52054795,0.01114442,0.99946268,0.52112573,0.24209481
th0.04_sl0.2_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91484605,0.21917808,0.52054795,0.01114442,0.99946975,0.52113183,0.24232358
th0.04_sl0.2_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486021,0.21917808,0.52054795,0.01114442,0.99946967,0.52113163,0.24231343
th0.04_sl0.2_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487516,0.21917808,0.52054795,0.01114442,0.99946959,0.52113143,0.24230348
th0.04_sl0.2_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488678,0.21917808,0.52054795,0.01114442,0.99946951,0.52113123,0.24229375
th0.04_sl0.2_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489910,0.21917808,0.52054795,0.01114442,0.99946944,0.52113103,0.24228423
th0.04_sl0.2_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492211,0.21917808,0.52054795,0.01114442,0.99946928,0.52113063,0.24226584
th0.04_sl0.2_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496157,0.21917808,0.52054795,0.01114442,0.99946905,0.52113003,0.24223985
th0.04_sl0.2_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500334,0.21917808,0.52054795,0.01114442,0.99946874,0.52112923,0.24220820
th0.04_sl0.2_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504798,0.23287671,0.52054795,0.01114442,0.99946835,0.52112823,0.24217345
th0.04_sl0.2_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486147,0.21917808,0.52054795,0.01114442,0.99946938,0.52113166,0.24231671
th0.04_sl0.2_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488230,0.21917808,0.52054795,0.01114442,0.99946911,0.52113138,0.24230321
th0.04_sl0.2_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490439,0.21917808,0.52054795,0.01114442,0.99946885,0.52113110,0.24228999
th0.04_sl0.2_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492521,0.21917808,0.52054795,0.01114442,0.99946859,0.52113082,0.24227705
th0.04_sl0.2_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494293,0.21917808,0.52054795,0.01114442,0.99946833,0.52113054,0.24226440
th0.04_sl0.2_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497446,0.23287671,0.52054795,0.01114442,0.99946780,0.52112998,0.24223993
th0.04_sl0.2_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502635,0.23287671,0.52054795,0.01114442,0.99946702,0.52112913,0.24220532
th0.04_sl0.2_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91508032,0.23287671,0.52054795,0.01114442,0.99946597,0.52112801,0.24216312
th0.04_sl0.2_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514072,0.23287671,0.52054795,0.01114442,0.99946466,0.52112660,0.24211669
th0.04_sl0.2_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91484973,0.21917808,0.52054795,0.01114442,0.99946939,0.52113248,0.24232216
th0.04_sl0.2_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486596,0.21917808,0.52054795,0.01114442,0.99946914,0.52113260,0.24231125
th0.04_sl0.2_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488552,0.21917808,0.52054795,0.01114442,0.99946889,0.52113273,0.24230051
th0.04_sl0.2_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489956,0.21917808,0.52054795,0.01114442,0.99946863,0.52113285,0.24228997
th0.04_sl0.2_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491187,0.21917808,0.52054795,0.01114442,0.99946838,0.52113298,0.24227961
th0.04_sl0.2_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493407,0.23287671,0.52054795,0.01114442,0.99946787,0.52113323,0.24225944
th0.04_sl0.2_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497469,0.23287671,0.52054795,0.01114442,0.99946711,0.52113360,0.24223057
th0.04_sl0.2_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502543,0.23287671,0.52054795,0.01114442,0.99946610,0.52113411,0.24219467
th0.04_sl0.2_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507226,0.23287671,0.52054795,0.01114442,0.99946483,0.52113473,0.24215395
th0.08_sl0.04_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493971,0.21917808,0.52054795,0.01114442,0.99946852,0.52113175,0.24226306
th0.08_sl0.04_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498930,0.23287671,0.52054795,0.01114442,0.99946783,0.52113151,0.24222588
th0.08_sl0.04_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503705,0.23287671,0.52054795,0.01114442,0.99946714,0.52113127,0.24219108
th0.08_sl0.04_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507721,0.23287671,0.52054795,0.01114442,0.99946645,0.52113103,0.24215864
th0.08_sl0.04_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511380,0.23287671,0.52054795,0.01114442,0.99946576,0.52113079,0.24212859
th0.08_sl0.04_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91517513,0.23287671,0.52054795,0.01114442,0.99946438,0.52113030,0.24207560
th0.08_sl0.04_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524830,0.23287671,0.52054795,0.01114442,0.99946231,0.52112958,0.24201397
th0.08_sl0.04_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530376,0.23287671,0.52054795,0.01114442,0.99945956,0.52112862,0.24196511
th0.08_sl0.04_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530883,0.23287671,0.52054795,0.01114442,0.99945611,0.52112742,0.24195763
th0.08_sl0.04_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490347,0.21917808,0.52054795,0.01114442,0.99946893,0.52113138,0.24229210
th0.08_sl0.04_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494420,0.21917808,0.52054795,0.01114442,0.99946845,0.52113096,0.24226740
th0.08_sl0.04_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497481,0.23287671,0.52054795,0.01114442,0.99946797,0.52113053,0.24224371
th0.08_sl0.04_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500794,0.23287671,0.52054795,0.01114442,0.99946748,0.52113011,0.24222103
th0.08_sl0.04_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503717,0.23287671,0.52054795,0.01114442,0.99946700,0.52112969,0.24219936
th0.08_sl0.04_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509263,0.23287671,0.52054795,0.01114442,0.99946603,0.52112884,0.24215907
th0.08_sl0.04_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515373,0.23287671,0.52054795,0.01114442,0.99946458,0.52112757,0.24210625
